zone_id,zone_name,day_index,day_type,is_weekend,weather_condition,temperature_c,hour,time_period,is_peak_hour,zone_type,ev_count_estimate,traffic_score,traffic_score_hourly,existing_chargers,charger_utilization_proxy,demand_growth_rate,transformer_capacity_kw,base_grid_load_kw,synthetic_ev_load_kw,synthetic_total_load_kw,synthetic_load_ratio,synthetic_risk_level
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,7,Morning,False,residential,5545,73,84.27,2,0.396,0.196,1616,693.92,329.47,1023.39,0.633,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,8,Morning,False,residential,5545,73,88.07,2,0.396,0.196,1616,753.16,422.73,1175.89,0.728,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,9,Morning,False,residential,5545,73,84.46,2,0.396,0.196,1616,759.94,316.65,1076.59,0.666,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,10,Day,False,residential,5545,73,74.8,2,0.396,0.196,1616,703.8,370.26,1074.06,0.665,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,11,Day,False,residential,5545,73,67.73,2,0.396,0.196,1616,807.26,292.76,1100.02,0.681,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,12,Day,False,residential,5545,73,73.04,2,0.396,0.196,1616,708.74,399.37,1108.11,0.686,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,13,Day,False,residential,5545,73,74.8,2,0.396,0.196,1616,777.76,316.44,1094.2,0.677,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,14,Day,False,residential,5545,73,73.46,2,0.396,0.196,1616,751.7,324.01,1075.71,0.666,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,15,Day,False,residential,5545,73,80.17,2,0.396,0.196,1616,720.17,346.04,1066.21,0.66,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,16,Day,False,residential,5545,73,68.89,2,0.396,0.196,1616,711.54,335.47,1047.01,0.648,Low
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,17,Evening Peak,True,residential,5545,73,89.31,2,0.396,0.196,1616,914.97,1045.59,1960.56,1.213,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,18,Evening Peak,True,residential,5545,73,90.8,2,0.396,0.196,1616,974.48,1061.85,2036.34,1.26,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,19,Evening Peak,True,residential,5545,73,87.74,2,0.396,0.196,1616,976.96,1066.63,2043.59,1.265,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,20,Evening Peak,True,residential,5545,73,88.23,2,0.396,0.196,1616,865.41,846.91,1712.31,1.06,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,21,Evening Peak,True,residential,5545,73,91.78,2,0.396,0.196,1616,888.15,887.1,1775.25,1.099,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,22,Evening Peak,True,residential,5545,73,88.52,2,0.396,0.196,1616,937.95,841.14,1779.08,1.101,Critical
Z015,Malleshwaram,21,Weekend,True,Hot,35.45,23,Late Night,False,residential,5545,73,55.13,2,0.396,0.196,1616,604.86,467.57,1072.43,0.664,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,0,Night,False,mixed,6622,90,50.51,1,0.946,0.377,1427,573.59,266.9,840.49,0.589,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,1,Night,False,mixed,6622,90,47.43,1,0.946,0.377,1427,598.39,220.11,818.5,0.574,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,2,Night,False,mixed,6622,90,53.21,1,0.946,0.377,1427,585.22,217.44,802.66,0.562,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,3,Night,False,mixed,6622,90,39.64,1,0.946,0.377,1427,608.6,259.97,868.57,0.609,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,4,Night,False,mixed,6622,90,48.97,1,0.946,0.377,1427,645.67,255.47,901.13,0.631,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,5,Night,False,mixed,6622,90,50.54,1,0.946,0.377,1427,590.31,226.63,816.94,0.572,Low
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,6,Morning,False,mixed,6622,90,96.86,1,0.946,0.377,1427,673.29,497.75,1171.03,0.821,Medium
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,7,Morning,False,mixed,6622,90,95.05,1,0.946,0.377,1427,770.22,462.41,1232.63,0.864,Medium
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,8,Morning,False,mixed,6622,90,100.0,1,0.946,0.377,1427,733.72,626.18,1359.91,0.953,High
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,9,Morning,False,mixed,6622,90,100.0,1,0.946,0.377,1427,685.48,640.78,1326.26,0.929,High
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,10,Day,False,mixed,6622,90,90.16,1,0.946,0.377,1427,705.1,666.25,1371.36,0.961,High
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,11,Day,False,mixed,6622,90,88.16,1,0.946,0.377,1427,847.72,716.88,1564.61,1.096,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,12,Day,False,mixed,6622,90,85.64,1,0.946,0.377,1427,835.53,874.15,1709.68,1.198,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,13,Day,False,mixed,6622,90,90.65,1,0.946,0.377,1427,840.31,843.88,1684.19,1.18,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,14,Day,False,mixed,6622,90,95.2,1,0.946,0.377,1427,749.1,822.39,1571.48,1.101,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,15,Day,False,mixed,6622,90,90.72,1,0.946,0.377,1427,751.26,817.76,1569.02,1.1,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,16,Day,False,mixed,6622,90,95.56,1,0.946,0.377,1427,747.66,972.69,1720.35,1.206,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,17,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,821.01,1039.71,1860.72,1.304,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,18,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,822.84,1330.85,2153.69,1.509,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,19,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,965.15,1155.32,2120.47,1.486,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,20,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,834.69,1172.01,2006.7,1.406,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,21,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,947.29,1158.04,2105.33,1.475,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,22,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,849.81,916.09,1765.9,1.237,Critical
Z016,Sarjapur Road,21,Weekend,True,Hot,35.45,23,Late Night,False,mixed,6622,90,61.31,1,0.946,0.377,1427,582.15,505.12,1087.28,0.762,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,0,Night,False,industrial,2491,75,39.99,10,0.036,0.157,3117,1507.46,126.23,1633.69,0.524,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,1,Night,False,industrial,2491,75,44.57,10,0.036,0.157,3117,1604.41,122.95,1727.36,0.554,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,2,Night,False,industrial,2491,75,42.58,10,0.036,0.157,3117,1749.88,127.84,1877.72,0.602,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,3,Night,False,industrial,2491,75,40.57,10,0.036,0.157,3117,1762.97,176.81,1939.79,0.622,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,4,Night,False,industrial,2491,75,46.61,10,0.036,0.157,3117,1597.72,108.28,1706.0,0.547,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,5,Night,False,industrial,2491,75,36.72,10,0.036,0.157,3117,1796.3,109.8,1906.1,0.612,Low
Z017,Peenya,21,Weekend,True,Hot,35.45,6,Morning,False,industrial,2491,75,83.07,10,0.036,0.157,3117,2206.24,438.74,2644.98,0.849,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,7,Morning,False,industrial,2491,75,78.35,10,0.036,0.157,3117,2483.61,497.14,2980.75,0.956,High
Z017,Peenya,21,Weekend,True,Hot,35.45,8,Morning,False,industrial,2491,75,91.82,10,0.036,0.157,3117,2185.95,495.96,2681.91,0.86,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,9,Morning,False,industrial,2491,75,85.87,10,0.036,0.157,3117,2039.66,415.87,2455.53,0.788,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,10,Day,False,industrial,2491,75,72.79,10,0.036,0.157,3117,2489.51,238.13,2727.64,0.875,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,11,Day,False,industrial,2491,75,62.34,10,0.036,0.157,3117,2323.33,304.37,2627.7,0.843,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,12,Day,False,industrial,2491,75,80.01,10,0.036,0.157,3117,2431.83,285.25,2717.09,0.872,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,13,Day,False,industrial,2491,75,75.27,10,0.036,0.157,3117,2472.94,276.84,2749.78,0.882,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,14,Day,False,industrial,2491,75,64.35,10,0.036,0.157,3117,2307.1,361.8,2668.91,0.856,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,15,Day,False,industrial,2491,75,68.93,10,0.036,0.157,3117,2384.38,280.34,2664.72,0.855,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,16,Day,False,industrial,2491,75,78.67,10,0.036,0.157,3117,2136.2,320.94,2457.14,0.788,Medium
Z017,Peenya,21,Weekend,True,Hot,35.45,17,Evening Peak,True,industrial,2491,75,91.32,10,0.036,0.157,3117,2577.25,502.8,3080.05,0.988,High
Z017,Peenya,21,Weekend,True,Hot,35.45,18,Evening Peak,True,industrial,2491,75,84.92,10,0.036,0.157,3117,2745.74,382.81,3128.55,1.004,Critical
Z017,Peenya,21,Weekend,True,Hot,35.45,19,Evening Peak,True,industrial,2491,75,90.23,10,0.036,0.157,3117,2676.63,375.03,3051.66,0.979,High
Z017,Peenya,21,Weekend,True,Hot,35.45,20,Evening Peak,True,industrial,2491,75,92.08,10,0.036,0.157,3117,2832.37,516.28,3348.64,1.074,Critical
Z017,Peenya,21,Weekend,True,Hot,35.45,21,Evening Peak,True,industrial,2491,75,90.89,10,0.036,0.157,3117,2695.82,530.55,3226.38,1.035,Critical
Z017,Peenya,21,Weekend,True,Hot,35.45,22,Evening Peak,True,industrial,2491,75,97.33,10,0.036,0.157,3117,2936.83,329.61,3266.45,1.048,Critical
Z017,Peenya,21,Weekend,True,Hot,35.45,23,Late Night,False,industrial,2491,75,60.5,10,0.036,0.157,3117,1687.27,171.26,1858.53,0.596,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,0,Night,False,commercial,3666,96,51.63,0,0.524,0.161,1925,709.13,119.07,828.19,0.43,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,1,Night,False,commercial,3666,96,42.62,0,0.524,0.161,1925,820.29,88.04,908.33,0.472,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,2,Night,False,commercial,3666,96,50.1,0,0.524,0.161,1925,791.37,60.24,851.61,0.442,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,3,Night,False,commercial,3666,96,52.33,0,0.524,0.161,1925,875.36,70.48,945.84,0.491,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,4,Night,False,commercial,3666,96,52.44,0,0.524,0.161,1925,879.77,88.48,968.26,0.503,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,5,Night,False,commercial,3666,96,56.38,0,0.524,0.161,1925,783.76,110.78,894.54,0.465,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,6,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1060.72,245.49,1306.2,0.679,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,7,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1090.64,213.42,1304.07,0.677,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,8,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1012.15,259.03,1271.19,0.66,Low
Z018,Majestic,21,Weekend,True,Hot,35.45,9,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1190.15,260.38,1450.53,0.754,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,10,Day,False,commercial,3666,96,96.76,0,0.524,0.161,1925,1021.22,503.52,1524.75,0.792,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,11,Day,False,commercial,3666,96,95.76,0,0.524,0.161,1925,1103.31,510.52,1613.83,0.838,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,12,Day,False,commercial,3666,96,99.76,0,0.524,0.161,1925,1160.95,414.75,1575.71,0.819,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,13,Day,False,commercial,3666,96,91.16,0,0.524,0.161,1925,1046.19,483.08,1529.27,0.794,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,14,Day,False,commercial,3666,96,98.11,0,0.524,0.161,1925,1071.75,556.72,1628.48,0.846,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,15,Day,False,commercial,3666,96,99.24,0,0.524,0.161,1925,1225.38,434.3,1659.67,0.862,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,16,Day,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1150.34,375.78,1526.12,0.793,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,17,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1323.53,291.62,1615.15,0.839,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,18,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1197.58,334.3,1531.88,0.796,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,19,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1384.58,228.3,1612.89,0.838,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,20,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1379.47,245.62,1625.09,0.844,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,21,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1374.18,357.55,1731.73,0.9,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,22,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1335.25,327.21,1662.46,0.864,Medium
Z018,Majestic,21,Weekend,True,Hot,35.45,23,Late Night,False,commercial,3666,96,67.0,0,0.524,0.161,1925,871.75,125.84,997.59,0.518,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,0,Night,False,mixed,5170,93,53.07,0,0.739,0.328,1722,827.87,235.21,1063.08,0.617,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,1,Night,False,mixed,5170,93,56.06,0,0.739,0.328,1722,650.27,219.33,869.61,0.505,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,2,Night,False,mixed,5170,93,48.77,0,0.739,0.328,1722,700.96,227.01,927.97,0.539,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,3,Night,False,mixed,5170,93,55.22,0,0.739,0.328,1722,818.04,236.56,1054.61,0.612,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,4,Night,False,mixed,5170,93,55.47,0,0.739,0.328,1722,648.05,272.81,920.86,0.535,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,5,Night,False,mixed,5170,93,52.13,0,0.739,0.328,1722,652.91,279.45,932.37,0.541,Low
Z019,Bellandur,21,Weekend,True,Hot,35.45,6,Morning,False,mixed,5170,93,100.0,0,0.739,0.328,1722,878.58,461.35,1339.93,0.778,Medium
Z019,Bellandur,21,Weekend,True,Hot,35.45,7,Morning,False,mixed,5170,93,100.0,0,0.739,0.328,1722,875.69,482.11,1357.81,0.789,Medium
Z019,Bellandur,21,Weekend,True,Hot,35.45,8,Morning,False,mixed,5170,93,99.07,0,0.739,0.328,1722,982.04,536.45,1518.49,0.882,Medium
Z019,Bellandur,21,Weekend,True,Hot,35.45,9,Morning,False,mixed,5170,93,100.0,0,0.739,0.328,1722,1044.12,454.22,1498.35,0.87,Medium
Z019,Bellandur,21,Weekend,True,Hot,35.45,10,Day,False,mixed,5170,93,96.99,0,0.739,0.328,1722,1106.98,514.54,1621.53,0.942,High
Z019,Bellandur,21,Weekend,True,Hot,35.45,11,Day,False,mixed,5170,93,92.57,0,0.739,0.328,1722,952.91,742.08,1694.99,0.984,High
Z019,Bellandur,21,Weekend,True,Hot,35.45,12,Day,False,mixed,5170,93,93.25,0,0.739,0.328,1722,901.74,733.34,1635.09,0.95,High
Z019,Bellandur,21,Weekend,True,Hot,35.45,13,Day,False,mixed,5170,93,91.35,0,0.739,0.328,1722,1023.8,527.16,1550.96,0.901,High
Z019,Bellandur,21,Weekend,True,Hot,35.45,14,Day,False,mixed,5170,93,95.49,0,0.739,0.328,1722,914.03,666.45,1580.48,0.918,High
Z019,Bellandur,21,Weekend,True,Hot,35.45,15,Day,False,mixed,5170,93,90.57,0,0.739,0.328,1722,1009.75,715.08,1724.82,1.002,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,16,Day,False,mixed,5170,93,94.89,0,0.739,0.328,1722,984.91,761.64,1746.55,1.014,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,17,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1075.34,952.68,2028.02,1.178,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,18,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1193.29,866.59,2059.88,1.196,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,19,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1127.23,912.74,2039.97,1.185,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,20,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1098.18,785.34,1883.52,1.094,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,21,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1255.11,679.73,1934.84,1.124,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,22,Evening Peak,True,mixed,5170,93,100.0,0,0.739,0.328,1722,1251.15,784.1,2035.25,1.182,Critical
Z019,Bellandur,21,Weekend,True,Hot,35.45,23,Late Night,False,mixed,5170,93,62.38,0,0.739,0.328,1722,796.73,320.87,1117.6,0.649,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,0,Night,False,residential,4933,68,31.74,2,0.352,0.194,1625,732.19,246.67,978.85,0.602,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,1,Night,False,residential,4933,68,48.34,2,0.352,0.194,1625,623.57,176.63,800.2,0.492,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,2,Night,False,residential,4933,68,41.53,2,0.352,0.194,1625,797.33,196.16,993.49,0.611,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,3,Night,False,residential,4933,68,39.59,2,0.352,0.194,1625,667.73,193.7,861.44,0.53,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,4,Night,False,residential,4933,68,36.13,2,0.352,0.194,1625,607.61,249.1,856.72,0.527,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,5,Night,False,residential,4933,68,38.53,2,0.352,0.194,1625,757.0,177.45,934.46,0.575,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,6,Morning,False,residential,4933,68,74.66,2,0.352,0.194,1625,806.87,335.28,1142.15,0.703,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,7,Morning,False,residential,4933,68,73.48,2,0.352,0.194,1625,910.02,388.48,1298.5,0.799,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,8,Morning,False,residential,4933,68,77.32,2,0.352,0.194,1625,870.13,330.18,1200.31,0.739,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,9,Morning,False,residential,4933,68,71.79,2,0.352,0.194,1625,914.92,416.0,1330.92,0.819,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,10,Day,False,residential,4933,68,69.68,2,0.352,0.194,1625,1022.34,318.26,1340.59,0.825,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,11,Day,False,residential,4933,68,71.33,2,0.352,0.194,1625,933.62,358.67,1292.28,0.795,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,12,Day,False,residential,4933,68,66.62,2,0.352,0.194,1625,869.4,283.16,1152.55,0.709,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,13,Day,False,residential,4933,68,74.32,2,0.352,0.194,1625,942.86,246.3,1189.16,0.732,Low
Z020,Kengeri,21,Weekend,True,Hot,35.45,14,Day,False,residential,4933,68,72.94,2,0.352,0.194,1625,959.68,344.76,1304.44,0.803,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,15,Day,False,residential,4933,68,69.02,2,0.352,0.194,1625,936.43,363.84,1300.27,0.8,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,16,Day,False,residential,4933,68,63.59,2,0.352,0.194,1625,1012.2,339.2,1351.4,0.832,Medium
Z020,Kengeri,21,Weekend,True,Hot,35.45,17,Evening Peak,True,residential,4933,68,77.65,2,0.352,0.194,1625,1064.66,1096.37,2161.02,1.33,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,18,Evening Peak,True,residential,4933,68,80.82,2,0.352,0.194,1625,1191.23,826.63,2017.86,1.242,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,19,Evening Peak,True,residential,4933,68,81.8,2,0.352,0.194,1625,1054.39,1025.41,2079.8,1.28,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,20,Evening Peak,True,residential,4933,68,80.41,2,0.352,0.194,1625,1173.9,865.61,2039.51,1.255,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,21,Evening Peak,True,residential,4933,68,80.53,2,0.352,0.194,1625,1021.38,894.12,1915.5,1.179,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,22,Evening Peak,True,residential,4933,68,82.19,2,0.352,0.194,1625,1072.38,848.38,1920.76,1.182,Critical
Z020,Kengeri,21,Weekend,True,Hot,35.45,23,Late Night,False,residential,4933,68,49.29,2,0.352,0.194,1625,800.12,395.17,1195.29,0.736,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,0,Night,False,mixed,4770,90,55.23,2,0.341,0.324,1307,625.16,187.63,812.78,0.622,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,1,Night,False,mixed,4770,90,54.06,2,0.341,0.324,1307,636.77,272.17,908.94,0.695,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,2,Night,False,mixed,4770,90,49.43,2,0.341,0.324,1307,617.57,135.3,752.86,0.576,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,3,Night,False,mixed,4770,90,51.14,2,0.341,0.324,1307,496.42,173.65,670.06,0.513,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,4,Night,False,mixed,4770,90,40.28,2,0.341,0.324,1307,511.41,193.15,704.57,0.539,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,5,Night,False,mixed,4770,90,46.6,2,0.341,0.324,1307,585.81,143.44,729.25,0.558,Low
Z001,Whitefield,22,Weekday,False,Clear,30.51,6,Morning,False,mixed,4770,90,100.0,2,0.341,0.324,1307,806.04,485.15,1291.19,0.988,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,7,Morning,False,mixed,4770,90,100.0,2,0.341,0.324,1307,786.98,375.51,1162.49,0.889,Medium
Z001,Whitefield,22,Weekday,False,Clear,30.51,8,Morning,False,mixed,4770,90,97.62,2,0.341,0.324,1307,746.77,405.59,1152.36,0.882,Medium
Z001,Whitefield,22,Weekday,False,Clear,30.51,9,Morning,False,mixed,4770,90,100.0,2,0.341,0.324,1307,705.98,367.69,1073.67,0.821,Medium
Z001,Whitefield,22,Weekday,False,Clear,30.51,10,Day,False,mixed,4770,90,95.35,2,0.341,0.324,1307,707.74,564.22,1271.96,0.973,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,11,Day,False,mixed,4770,90,95.1,2,0.341,0.324,1307,693.64,534.14,1227.78,0.939,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,12,Day,False,mixed,4770,90,87.01,2,0.341,0.324,1307,735.91,506.25,1242.15,0.95,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,13,Day,False,mixed,4770,90,82.84,2,0.341,0.324,1307,710.99,465.22,1176.21,0.9,Medium
Z001,Whitefield,22,Weekday,False,Clear,30.51,14,Day,False,mixed,4770,90,83.95,2,0.341,0.324,1307,789.13,388.86,1177.99,0.901,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,15,Day,False,mixed,4770,90,79.87,2,0.341,0.324,1307,697.57,411.45,1109.02,0.849,Medium
Z001,Whitefield,22,Weekday,False,Clear,30.51,16,Day,False,mixed,4770,90,91.63,2,0.341,0.324,1307,708.86,509.25,1218.11,0.932,High
Z001,Whitefield,22,Weekday,False,Clear,30.51,17,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,905.7,573.54,1479.25,1.132,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,18,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,906.8,863.54,1770.34,1.355,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,19,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,843.25,617.7,1460.95,1.118,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,20,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,808.25,853.54,1661.8,1.271,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,21,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,959.02,843.04,1802.06,1.379,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,22,Evening Peak,True,mixed,4770,90,100.0,2,0.341,0.324,1307,957.67,789.32,1746.99,1.337,Critical
Z001,Whitefield,22,Weekday,False,Clear,30.51,23,Late Night,False,mixed,4770,90,69.24,2,0.341,0.324,1307,692.15,378.73,1070.87,0.819,Medium
Z002,Indiranagar,22,Weekday,False,Clear,30.51,0,Night,False,residential,6123,85,48.91,4,0.219,0.284,1597,639.86,299.49,939.35,0.588,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,1,Night,False,residential,6123,85,48.39,4,0.219,0.284,1597,666.06,342.61,1008.68,0.632,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,2,Night,False,residential,6123,85,46.54,4,0.219,0.284,1597,662.23,306.44,968.66,0.607,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,3,Night,False,residential,6123,85,48.97,4,0.219,0.284,1597,776.29,304.68,1080.97,0.677,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,4,Night,False,residential,6123,85,50.07,4,0.219,0.284,1597,713.7,344.66,1058.36,0.663,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,5,Night,False,residential,6123,85,45.25,4,0.219,0.284,1597,755.67,209.62,965.29,0.604,Low
Z002,Indiranagar,22,Weekday,False,Clear,30.51,6,Morning,False,residential,6123,85,85.3,4,0.219,0.284,1597,991.45,429.66,1421.11,0.89,Medium
